Amount,MerchantID,TransactionType,Location,IsFraud,Date
1078.61,501,purchase,Dallas,0,2025-09-13 22:00:00
2171.83,786,purchase,Los Angeles,0,2025-09-13 23:00:00
1979.79,301,purchase,Philadelphia,0,2025-09-14 00:00:00
879.97,111,purchase,San Antonio,0,2025-09-14 01:00:00
1168.7,80,purchase,Philadelphia,0,2025-09-14 02:00:00
756.14,836,refund,Houston,0,2025-09-14 03:00:00
250.23,652,purchase,New York,0,2025-09-14 04:00:00
1418.85,433,purchase,Los Angeles,0,2025-09-14 05:00:00
7274.95,417,purchase,Austin,0,2025-09-14 06:00:00
453.18,214,purchase,Austin,0,2025-09-14 07:00:00
506.22,447,purchase,Philadelphia,0,2025-09-14 08:00:00
459.1,18,purchase,San Diego,0,2025-09-14 09:00:00
2263.33,54,purchase,Chicago,0,2025-09-14 10:00:00
1717.26,880,refund,San Antonio,0,2025-09-14 11:00:00
935.86,609,refund,Dallas,0,2025-09-14 12:00:00
437.9,795,purchase,Houston,0,2025-09-14 13:00:00
1202.76,746,purchase,San Antonio,0,2025-09-14 14:00:00
229.38,979,purchase,San Antonio,0,2025-09-14 15:00:00
1265.76,240,purchase,Austin,0,2025-09-14 16:00:00
2621.56,846,purchase,Dallas,0,2025-09-14 17:00:00
313.81,921,purchase,Chicago,0,2025-09-14 18:00:00
236.86,418,purchase,New York,0,2025-09-14 19:00:00
5321.11,856,purchase,San Diego,0,2025-09-14 20:00:00
594.81,486,purchase,Houston,0,2025-09-14 21:00:00
3415.05,444,purchase,Los Angeles,0,2025-09-14 22:00:00
940.12,566,purchase,Phoenix,0,2025-09-14 23:00:00
932.66,599,purchase,Houston,0,2025-09-15 00:00:00
1700.05,773,purchase,New York,0,2025-09-15 01:00:00
453.05,748,refund,San Antonio,0,2025-09-15 02:00:00
1252.0,123,purchase,Houston,0,2025-09-15 03:00:00
748.83,420,purchase,San Diego,0,2025-09-15 04:00:00
292.8,566,purchase,Dallas,0,2025-09-15 05:00:00
1536.84,216,purchase,San Diego,0,2025-09-15 06:00:00
842.77,420,purchase,New York,0,2025-09-15 07:00:00
937.27,709,refund,San Diego,0,2025-09-15 08:00:00
326.96,551,purchase,Phoenix,0,2025-09-15 09:00:00
5385.15,966,purchase,New York,0,2025-09-15 10:00:00
2635.2,877,purchase,Dallas,0,2025-09-15 11:00:00
2876.0,228,purchase,Dallas,0,2025-09-15 12:00:00
807.99,237,purchase,San Antonio,0,2025-09-15 13:00:00
194.57,644,purchase,San Antonio,0,2025-09-15 14:00:00
7730.41,330,refund,New York,0,2025-09-15 15:00:00
1031.64,833,purchase,Dallas,0,2025-09-15 16:00:00
518.63,469,purchase,New York,0,2025-09-15 17:00:00
1663.7,680,purchase,San Antonio,0,2025-09-15 18:00:00
3523.19,487,purchase,Dallas,0,2025-09-15 19:00:00
1071.64,549,purchase,Dallas,0,2025-09-15 20:00:00
3938.58,579,purchase,Phoenix,0,2025-09-15 21:00:00
3238.94,623,purchase,Philadelphia,0,2025-09-15 22:00:00
373.76,415,purchase,Los Angeles,0,2025-09-15 23:00:00
559.03,219,purchase,Los Angeles,0,2025-09-16 00:00:00
2857.03,721,purchase,Austin,0,2025-09-16 01:00:00
72.78,381,purchase,Dallas,0,2025-09-16 02:00:00
944.39,87,purchase,New York,0,2025-09-16 03:00:00
262.22,461,purchase,Austin,0,2025-09-16 04:00:00
680.92,815,purchase,Phoenix,0,2025-09-16 05:00:00
813.36,411,purchase,San Antonio,0,2025-09-16 06:00:00
766.44,691,refund,Austin,0,2025-09-16 07:00:00
631.27,916,purchase,Philadelphia,0,2025-09-16 08:00:00
366.08,525,refund,Philadelphia,0,2025-09-16 09:00:00
10849.9,447,purchase,Philadelphia,0,2025-09-16 10:00:00
7097.25,300,purchase,San Diego,0,2025-09-16 11:00:00
343.07,408,purchase,San Antonio,0,2025-09-16 12:00:00
5335.39,637,purchase,Phoenix,0,2025-09-16 13:00:00
735.49,375,purchase,Austin,0,2025-09-16 14:00:00
1247.86,233,purchase,Los Angeles,0,2025-09-16 15:00:00
1029.39,763,purchase,Austin,0,2025-09-16 16:00:00
566.94,899,refund,Philadelphia,0,2025-09-16 17:00:00
2933.21,638,refund,Austin,0,2025-09-16 18:00:00
1243.75,747,purchase,Phoenix,0,2025-09-16 19:00:00
680.92,650,purchase,Houston,0,2025-09-16 20:00:00
297.5,961,purchase,Austin,0,2025-09-16 21:00:00
448.72,49,purchase,Phoenix,0,2025-09-16 22:00:00
212.43,892,purchase,Dallas,0,2025-09-16 23:00:00
1110.12,186,purchase,Los Angeles,0,2025-09-17 00:00:00
331.4,205,purchase,Philadelphia,0,2025-09-17 01:00:00
840.87,78,purchase,Dallas,0,2025-09-17 02:00:00
4316.08,481,purchase,Austin,0,2025-09-17 03:00:00
3638.4,386,refund,Phoenix,0,2025-09-17 04:00:00
1061.8,194,purchase,Philadelphia,0,2025-09-17 05:00:00
1005.17,103,purchase,Austin,0,2025-09-17 06:00:00
7185.89,617,purchase,Houston,0,2025-09-17 07:00:00
1845.96,376,purchase,Phoenix,0,2025-09-17 08:00:00
790.13,287,purchase,San Diego,0,2025-09-17 09:00:00
263.48,836,purchase,New York,0,2025-09-17 10:00:00
1625.99,482,purchase,New York,0,2025-09-17 11:00:00
2513.23,723,refund,Austin,0,2025-09-17 12:00:00
583.09,250,purchase,Houston,0,2025-09-17 13:00:00
1467.33,805,purchase,Austin,0,2025-09-17 14:00:00
762.37,201,purchase,Chicago,0,2025-09-17 15:00:00
912.3,536,refund,Phoenix,0,2025-09-17 16:00:00
91.12,461,purchase,Austin,0,2025-09-17 17:00:00
878.5,300,purchase,San Diego,0,2025-09-17 18:00:00
2891.03,478,refund,New York,0,2025-09-17 19:00:00
583.24,83,refund,Phoenix,0,2025-09-17 20:00:00
1155.77,809,purchase,Phoenix,0,2025-09-17 21:00:00
514.94,458,purchase,Los Angeles,0,2025-09-17 22:00:00
1572.53,691,purchase,Phoenix,0,2025-09-17 23:00:00
883.13,298,purchase,San Diego,0,2025-09-18 00:00:00
428.7,364,purchase,Austin,0,2025-09-18 01:00:00
4157.01,718,purchase,San Antonio,0,2025-09-18 02:00:00
2776.46,40,purchase,Los Angeles,0,2025-09-18 03:00:00
598.9,816,purchase,Philadelphia,0,2025-09-18 04:00:00
1804.05,625,refund,Austin,0,2025-09-18 05:00:00
1876.97,340,purchase,New York,0,2025-09-18 06:00:00
2084.54,516,purchase,Austin,0,2025-09-18 07:00:00
201.49,998,refund,Austin,0,2025-09-18 08:00:00
3000.72,108,purchase,Chicago,0,2025-09-18 09:00:00
620.36,316,purchase,Philadelphia,0,2025-09-18 10:00:00
766.76,114,purchase,Dallas,0,2025-09-18 11:00:00
15334.83,167,purchase,New York,0,2025-09-18 12:00:00
1483.08,261,purchase,Philadelphia,0,2025-09-18 13:00:00
745.22,618,purchase,Los Angeles,0,2025-09-18 14:00:00
120.87,224,purchase,Dallas,0,2025-09-18 15:00:00
4401.78,262,purchase,Los Angeles,0,2025-09-18 16:00:00
285.66,251,purchase,Chicago,0,2025-09-18 17:00:00
402.04,526,purchase,Los Angeles,0,2025-09-18 18:00:00
787.33,710,purchase,Houston,0,2025-09-18 19:00:00
4520.65,126,purchase,Houston,0,2025-09-18 20:00:00
2376.16,206,refund,Austin,0,2025-09-18 21:00:00
936.51,140,purchase,New York,0,2025-09-18 22:00:00
1492.63,62,purchase,San Diego,0,2025-09-18 23:00:00
601.61,283,purchase,Phoenix,0,2025-09-19 00:00:00
1260.99,54,purchase,San Diego,0,2025-09-19 01:00:00
1180.08,346,purchase,Philadelphia,0,2025-09-19 02:00:00
2889.3,524,purchase,Los Angeles,0,2025-09-19 03:00:00
2884.71,136,purchase,San Antonio,0,2025-09-19 04:00:00
1797.19,330,purchase,Austin,0,2025-09-19 05:00:00
763.3,144,purchase,Dallas,0,2025-09-19 06:00:00
2302.66,436,purchase,San Antonio,0,2025-09-19 07:00:00
1000.28,282,purchase,Phoenix,0,2025-09-19 08:00:00
371.7,136,purchase,Houston,0,2025-09-19 09:00:00
732.68,489,refund,San Diego,0,2025-09-19 10:00:00
1193.36,813,purchase,Philadelphia,0,2025-09-19 11:00:00
2724.98,733,refund,Phoenix,0,2025-09-19 12:00:00
912.76,852,purchase,San Antonio,0,2025-09-19 13:00:00
327.28,721,purchase,Chicago,0,2025-09-19 14:00:00
1160.66,915,purchase,Dallas,0,2025-09-19 15:00:00
1228.39,401,purchase,Houston,0,2025-09-19 16:00:00
1320.59,871,purchase,Houston,0,2025-09-19 17:00:00
2751.42,892,purchase,San Diego,0,2025-09-19 18:00:00
3037.9,449,purchase,Philadelphia,0,2025-09-19 19:00:00
605.34,635,purchase,New York,0,2025-09-19 20:00:00
592.21,628,purchase,Los Angeles,0,2025-09-19 21:00:00
387.53,669,purchase,Dallas,0,2025-09-19 22:00:00
2205.73,270,purchase,Philadelphia,0,2025-09-19 23:00:00
4669.56,17,purchase,San Antonio,0,2025-09-20 00:00:00
800.25,269,purchase,Dallas,0,2025-09-20 01:00:00
861.41,861,refund,Chicago,0,2025-09-20 02:00:00
4754.19,482,purchase,Phoenix,0,2025-09-20 03:00:00
1818.12,219,purchase,Phoenix,0,2025-09-20 04:00:00
1696.35,319,purchase,Austin,0,2025-09-20 05:00:00
333.31,238,purchase,San Antonio,0,2025-09-20 06:00:00
2161.87,545,purchase,Los Angeles,0,2025-09-20 07:00:00
433.05,285,purchase,Houston,0,2025-09-20 08:00:00
352.83,37,purchase,Houston,0,2025-09-20 09:00:00
775.28,103,purchase,San Diego,0,2025-09-20 10:00:00
610.46,723,purchase,Austin,0,2025-09-20 11:00:00
878.66,430,purchase,Chicago,0,2025-09-20 12:00:00
259.57,792,purchase,Los Angeles,0,2025-09-20 13:00:00
2860.68,654,purchase,Dallas,0,2025-09-20 14:00:00
3386.95,239,refund,Houston,0,2025-09-20 15:00:00
156.44,741,purchase,Dallas,0,2025-09-20 16:00:00
2917.43,645,purchase,Philadelphia,0,2025-09-20 17:00:00
487.59,125,purchase,New York,0,2025-09-20 18:00:00
2583.69,565,purchase,Chicago,0,2025-09-20 19:00:00
1024.08,600,purchase,San Antonio,0,2025-09-20 20:00:00
1128.65,610,purchase,Dallas,0,2025-09-20 21:00:00
911.33,882,purchase,San Diego,0,2025-09-20 22:00:00
3685.38,607,purchase,Phoenix,0,2025-09-20 23:00:00
317.48,926,purchase,San Diego,0,2025-09-21 00:00:00
2013.92,188,purchase,Los Angeles,0,2025-09-21 01:00:00
3298.85,888,purchase,Chicago,0,2025-09-21 02:00:00
2244.73,256,purchase,San Diego,0,2025-09-21 03:00:00
11211.54,585,purchase,Dallas,0,2025-09-21 04:00:00
646.16,987,purchase,Austin,0,2025-09-21 05:00:00
2856.36,924,purchase,San Diego,0,2025-09-21 06:00:00
986.25,874,refund,Houston,0,2025-09-21 07:00:00
3764.63,794,purchase,Philadelphia,0,2025-09-21 08:00:00
1088.23,530,purchase,Phoenix,0,2025-09-21 09:00:00
744.06,676,purchase,Houston,0,2025-09-21 10:00:00
4048.38,392,purchase,Dallas,0,2025-09-21 11:00:00
670.78,658,refund,Austin,0,2025-09-21 12:00:00
267.01,468,purchase,Chicago,0,2025-09-21 13:00:00
654.03,826,purchase,New York,0,2025-09-21 14:00:00
2036.59,253,purchase,San Antonio,0,2025-09-21 15:00:00
4411.8,672,purchase,Austin,0,2025-09-21 16:00:00
1225.53,861,purchase,San Diego,0,2025-09-21 17:00:00
4097.77,561,purchase,Chicago,0,2025-09-21 18:00:00
281.98,176,purchase,Chicago,0,2025-09-21 19:00:00
703.97,466,purchase,Philadelphia,0,2025-09-21 20:00:00
821.74,839,purchase,Los Angeles,0,2025-09-21 21:00:00
977.93,577,purchase,Philadelphia,0,2025-09-21 22:00:00
1192.84,988,refund,Phoenix,0,2025-09-21 23:00:00
2188.37,289,purchase,San Antonio,0,2025-09-22 00:00:00
702.88,50,refund,Dallas,0,2025-09-22 01:00:00
1260.2,4,purchase,Dallas,0,2025-09-22 02:00:00
1048.25,631,purchase,New York,0,2025-09-22 03:00:00
434.46,852,purchase,San Antonio,0,2025-09-22 04:00:00
978.81,885,purchase,Chicago,0,2025-09-22 05:00:00
949.88,500,purchase,Houston,0,2025-09-22 06:00:00
929.75,676,purchase,Los Angeles,0,2025-09-22 07:00:00
1132.02,223,purchase,New York,0,2025-09-22 08:00:00
1182.84,870,purchase,Austin,0,2025-09-22 09:00:00
711.73,668,purchase,Chicago,0,2025-09-22 10:00:00
3915.56,899,refund,Austin,0,2025-09-22 11:00:00
340.54,262,purchase,Dallas,0,2025-09-22 12:00:00
533.27,685,purchase,New York,0,2025-09-22 13:00:00
17676.01,535,purchase,Chicago,0,2025-09-22 14:00:00
388.39,903,purchase,Phoenix,0,2025-09-22 15:00:00
283.23,376,purchase,Chicago,0,2025-09-22 16:00:00
2285.81,61,purchase,Houston,0,2025-09-22 17:00:00
137.4,356,purchase,Houston,0,2025-09-22 18:00:00
866.73,833,purchase,New York,0,2025-09-22 19:00:00
9375.22,646,purchase,Philadelphia,0,2025-09-22 20:00:00
233.94,24,purchase,San Antonio,0,2025-09-22 21:00:00
151.11,293,purchase,San Antonio,0,2025-09-22 22:00:00
244.89,557,purchase,Philadelphia,0,2025-09-22 23:00:00
2692.86,691,purchase,San Antonio,0,2025-09-23 00:00:00
3377.11,356,purchase,Chicago,1,2025-09-23 01:00:00
656.82,984,purchase,Phoenix,0,2025-09-23 02:00:00
2171.58,870,purchase,San Antonio,0,2025-09-23 03:00:00
4403.94,941,refund,Austin,0,2025-09-23 04:00:00
6550.83,575,purchase,Phoenix,0,2025-09-23 05:00:00
857.19,29,refund,Austin,0,2025-09-23 06:00:00
109.79,357,refund,Los Angeles,0,2025-09-23 07:00:00
482.57,365,purchase,Philadelphia,0,2025-09-23 08:00:00
715.65,608,purchase,San Antonio,0,2025-09-23 09:00:00
846.46,409,purchase,Los Angeles,0,2025-09-23 10:00:00
908.81,266,purchase,Austin,0,2025-09-23 11:00:00
3357.31,291,refund,San Diego,0,2025-09-23 12:00:00
3922.28,567,purchase,Phoenix,0,2025-09-23 13:00:00
923.64,153,refund,San Diego,0,2025-09-23 14:00:00
3289.48,219,purchase,Chicago,0,2025-09-23 15:00:00
1568.16,173,purchase,Los Angeles,0,2025-09-23 16:00:00
1169.7,608,purchase,San Antonio,0,2025-09-23 17:00:00
2714.99,635,purchase,Phoenix,0,2025-09-23 18:00:00
1178.8,12,purchase,Phoenix,0,2025-09-23 19:00:00
8585.34,516,purchase,San Diego,0,2025-09-23 20:00:00
260.24,362,refund,Dallas,1,2025-09-23 21:00:00
655.13,858,purchase,San Diego,0,2025-09-23 22:00:00
966.31,579,refund,Austin,1,2025-09-23 23:00:00
1701.82,657,refund,Los Angeles,0,2025-09-24 00:00:00
3896.99,969,purchase,Austin,0,2025-09-24 01:00:00
1070.2,477,purchase,San Antonio,0,2025-09-24 02:00:00
264.48,577,purchase,Phoenix,0,2025-09-24 03:00:00
2546.6,82,purchase,San Antonio,0,2025-09-24 04:00:00
2333.11,617,purchase,Chicago,0,2025-09-24 05:00:00
157.3,693,purchase,Houston,0,2025-09-24 06:00:00
1092.47,340,refund,San Antonio,0,2025-09-24 07:00:00
223.6,441,purchase,Los Angeles,0,2025-09-24 08:00:00
564.17,617,purchase,Los Angeles,0,2025-09-24 09:00:00
444.61,226,purchase,New York,0,2025-09-24 10:00:00
2463.32,371,purchase,New York,0,2025-09-24 11:00:00
1232.54,28,purchase,New York,0,2025-09-24 12:00:00
303.2,995,purchase,Philadelphia,0,2025-09-24 13:00:00
2644.05,16,purchase,Phoenix,0,2025-09-24 14:00:00
261.44,277,purchase,Austin,0,2025-09-24 15:00:00
1525.56,333,refund,San Diego,0,2025-09-24 16:00:00
485.89,483,purchase,Phoenix,0,2025-09-24 17:00:00
760.76,810,purchase,New York,0,2025-09-24 18:00:00
1815.78,566,purchase,San Diego,0,2025-09-24 19:00:00
1847.24,288,purchase,Philadelphia,0,2025-09-24 20:00:00
4175.42,114,refund,San Diego,1,2025-09-24 21:00:00
1010.04,38,purchase,Los Angeles,0,2025-09-24 22:00:00
1489.88,454,purchase,Austin,0,2025-09-24 23:00:00
707.87,882,refund,San Diego,0,2025-09-25 00:00:00
1315.52,742,purchase,Philadelphia,0,2025-09-25 01:00:00
1701.88,166,purchase,New York,0,2025-09-25 02:00:00
993.95,694,purchase,New York,0,2025-09-25 03:00:00
180.59,956,purchase,Austin,0,2025-09-25 04:00:00
1527.63,205,purchase,Phoenix,0,2025-09-25 05:00:00
1579.02,878,purchase,San Antonio,0,2025-09-25 06:00:00
555.48,245,purchase,Houston,0,2025-09-25 07:00:00
303.57,871,purchase,Austin,0,2025-09-25 08:00:00
4797.64,333,refund,Phoenix,0,2025-09-25 09:00:00
1792.64,943,purchase,Austin,0,2025-09-25 10:00:00
872.11,396,purchase,Chicago,0,2025-09-25 11:00:00
351.77,821,refund,Los Angeles,0,2025-09-25 12:00:00
482.12,507,purchase,Los Angeles,0,2025-09-25 13:00:00
4034.31,929,purchase,Phoenix,0,2025-09-25 14:00:00
1258.48,924,purchase,Houston,0,2025-09-25 15:00:00
632.33,121,refund,Los Angeles,0,2025-09-25 16:00:00
1825.65,259,refund,Phoenix,0,2025-09-25 17:00:00
485.71,722,purchase,Austin,0,2025-09-25 18:00:00
4918.91,410,refund,Dallas,0,2025-09-25 19:00:00
4242.04,310,purchase,San Diego,0,2025-09-25 20:00:00
687.75,808,refund,Dallas,0,2025-09-25 21:00:00
584.83,706,purchase,Dallas,0,2025-09-25 22:00:00
79.99,68,purchase,San Diego,0,2025-09-25 23:00:00
249.24,114,purchase,Dallas,0,2025-09-26 00:00:00
287.3,220,purchase,Houston,0,2025-09-26 01:00:00
1255.38,220,purchase,San Diego,0,2025-09-26 02:00:00
791.37,473,purchase,Los Angeles,0,2025-09-26 03:00:00
285.62,730,purchase,Dallas,0,2025-09-26 04:00:00
827.85,749,purchase,Dallas,0,2025-09-26 05:00:00
1817.72,943,purchase,Chicago,0,2025-09-26 06:00:00
1859.08,386,purchase,Philadelphia,0,2025-09-26 07:00:00
164.08,298,purchase,San Antonio,0,2025-09-26 08:00:00
964.62,930,refund,Chicago,0,2025-09-26 09:00:00
274.97,606,purchase,Phoenix,0,2025-09-26 10:00:00
2701.95,253,purchase,New York,0,2025-09-26 11:00:00
2402.21,405,refund,Chicago,0,2025-09-26 12:00:00
446.74,492,purchase,San Diego,0,2025-09-26 13:00:00
509.77,357,purchase,Chicago,0,2025-09-26 14:00:00
691.41,428,purchase,San Diego,0,2025-09-26 15:00:00
115.26,215,purchase,Dallas,0,2025-09-26 16:00:00
1534.51,993,purchase,Philadelphia,0,2025-09-26 17:00:00
834.77,380,purchase,San Antonio,0,2025-09-26 18:00:00
2893.36,770,purchase,Philadelphia,0,2025-09-26 19:00:00
365.62,859,purchase,San Diego,0,2025-09-26 20:00:00
590.45,752,purchase,San Antonio,0,2025-09-26 21:00:00
243.1,827,purchase,Austin,0,2025-09-26 22:00:00
401.7,214,purchase,New York,0,2025-09-26 23:00:00
336.3,98,purchase,Chicago,0,2025-09-27 00:00:00
2968.98,528,refund,Chicago,0,2025-09-27 01:00:00
545.52,916,purchase,Chicago,0,2025-09-27 02:00:00
1241.62,666,refund,Houston,0,2025-09-27 03:00:00
749.37,528,purchase,New York,0,2025-09-27 04:00:00
308.13,710,purchase,Los Angeles,0,2025-09-27 05:00:00
926.76,620,purchase,Phoenix,0,2025-09-27 06:00:00
1996.4,535,purchase,Philadelphia,0,2025-09-27 07:00:00
327.75,554,refund,Dallas,0,2025-09-27 08:00:00
2462.94,549,purchase,Los Angeles,0,2025-09-27 09:00:00
468.85,328,purchase,Dallas,0,2025-09-27 10:00:00
676.56,902,purchase,San Antonio,0,2025-09-27 11:00:00
1864.38,165,purchase,Dallas,0,2025-09-27 12:00:00
564.85,116,purchase,Houston,0,2025-09-27 13:00:00
1138.62,150,refund,San Antonio,0,2025-09-27 14:00:00
800.56,518,purchase,New York,1,2025-09-27 15:00:00
1248.09,32,refund,San Diego,0,2025-09-27 16:00:00
101.42,657,purchase,San Antonio,0,2025-09-27 17:00:00
175.97,806,purchase,San Antonio,0,2025-09-27 18:00:00
2030.36,913,purchase,Los Angeles,0,2025-09-27 19:00:00
3093.88,293,purchase,Austin,0,2025-09-27 20:00:00
441.21,919,purchase,Dallas,0,2025-09-27 21:00:00
859.17,689,purchase,San Diego,0,2025-09-27 22:00:00
1472.5,957,purchase,New York,0,2025-09-27 23:00:00
2193.42,177,purchase,New York,0,2025-09-28 00:00:00
144.36,61,purchase,Phoenix,0,2025-09-28 01:00:00
452.13,589,purchase,Los Angeles,0,2025-09-28 02:00:00
786.36,416,purchase,New York,0,2025-09-28 03:00:00
2215.29,383,purchase,Austin,0,2025-09-28 04:00:00
13338.77,598,purchase,San Diego,0,2025-09-28 05:00:00
873.05,703,purchase,Houston,0,2025-09-28 06:00:00
268.55,7,purchase,Los Angeles,0,2025-09-28 07:00:00
1639.7,918,purchase,Phoenix,0,2025-09-28 08:00:00
4109.25,85,purchase,Philadelphia,0,2025-09-28 09:00:00
1221.72,774,purchase,San Diego,0,2025-09-28 10:00:00
442.9,957,purchase,San Antonio,0,2025-09-28 11:00:00
2858.33,398,purchase,San Antonio,0,2025-09-28 12:00:00
2129.29,912,purchase,New York,0,2025-09-28 13:00:00
393.04,771,purchase,Chicago,0,2025-09-28 14:00:00
1605.88,393,purchase,Chicago,0,2025-09-28 15:00:00
2972.82,47,purchase,San Antonio,0,2025-09-28 16:00:00
3575.61,341,purchase,Los Angeles,0,2025-09-28 17:00:00
1026.13,498,purchase,Austin,0,2025-09-28 18:00:00
766.57,606,purchase,San Antonio,0,2025-09-28 19:00:00
3741.62,478,purchase,Dallas,0,2025-09-28 20:00:00
326.96,426,purchase,New York,0,2025-09-28 21:00:00
1700.33,426,purchase,Los Angeles,0,2025-09-28 22:00:00
278.65,736,purchase,Philadelphia,0,2025-09-28 23:00:00
3182.35,791,purchase,Los Angeles,0,2025-09-29 00:00:00
847.21,515,purchase,Los Angeles,0,2025-09-29 01:00:00
3899.42,129,refund,Phoenix,0,2025-09-29 02:00:00
1792.58,835,purchase,San Antonio,0,2025-09-29 03:00:00
322.72,249,refund,Houston,0,2025-09-29 04:00:00
4557.95,741,purchase,Philadelphia,0,2025-09-29 05:00:00
5173.19,839,purchase,Chicago,0,2025-09-29 06:00:00
2649.92,131,purchase,Houston,0,2025-09-29 07:00:00
512.04,740,purchase,Houston,0,2025-09-29 08:00:00
807.53,689,purchase,Houston,0,2025-09-29 09:00:00
1268.29,323,purchase,New York,0,2025-09-29 10:00:00
542.56,823,purchase,Houston,0,2025-09-29 11:00:00
5957.14,900,purchase,Houston,0,2025-09-29 12:00:00
1266.9,543,purchase,Philadelphia,0,2025-09-29 13:00:00
73.45,66,purchase,Dallas,0,2025-09-29 14:00:00
1539.72,718,purchase,Austin,0,2025-09-29 15:00:00
774.21,101,purchase,Philadelphia,0,2025-09-29 16:00:00
1017.47,832,purchase,Philadelphia,0,2025-09-29 17:00:00
758.53,31,purchase,San Antonio,0,2025-09-29 18:00:00
2457.86,885,purchase,San Antonio,0,2025-09-29 19:00:00
3359.97,191,purchase,New York,0,2025-09-29 20:00:00
1455.42,578,purchase,San Diego,0,2025-09-29 21:00:00
781.09,415,purchase,New York,0,2025-09-29 22:00:00
1052.23,815,purchase,Dallas,0,2025-09-29 23:00:00
1118.34,747,purchase,Houston,0,2025-09-30 00:00:00
491.55,790,purchase,Dallas,0,2025-09-30 01:00:00
1956.53,714,purchase,San Diego,0,2025-09-30 02:00:00
1737.22,500,refund,Dallas,0,2025-09-30 03:00:00
5117.6,862,purchase,Philadelphia,0,2025-09-30 04:00:00
3848.16,737,purchase,Dallas,0,2025-09-30 05:00:00
552.43,595,purchase,Houston,0,2025-09-30 06:00:00
2490.65,46,purchase,Chicago,0,2025-09-30 07:00:00
423.71,89,purchase,Chicago,0,2025-09-30 08:00:00
2199.38,698,purchase,San Diego,0,2025-09-30 09:00:00
654.18,375,purchase,Los Angeles,0,2025-09-30 10:00:00
394.16,701,purchase,Philadelphia,0,2025-09-30 11:00:00
1451.05,246,purchase,Dallas,0,2025-09-30 12:00:00
75.6,558,purchase,Dallas,0,2025-09-30 13:00:00
190.38,257,purchase,San Diego,0,2025-09-30 14:00:00
918.29,352,purchase,San Diego,0,2025-09-30 15:00:00
1190.87,921,purchase,New York,0,2025-09-30 16:00:00
758.0,573,purchase,San Antonio,0,2025-09-30 17:00:00
226.01,105,purchase,New York,0,2025-09-30 18:00:00
484.01,337,purchase,Dallas,0,2025-09-30 19:00:00
1621.67,526,purchase,Chicago,0,2025-09-30 20:00:00
1962.12,301,purchase,New York,0,2025-09-30 21:00:00
1078.99,77,purchase,San Diego,0,2025-09-30 22:00:00
3487.13,511,purchase,San Antonio,0,2025-09-30 23:00:00
1631.73,230,refund,Los Angeles,1,2025-10-01 00:00:00
519.33,679,purchase,San Antonio,0,2025-10-01 01:00:00
828.4,578,purchase,Phoenix,0,2025-10-01 02:00:00
269.65,32,purchase,San Antonio,0,2025-10-01 03:00:00
984.23,608,purchase,Austin,0,2025-10-01 04:00:00
3334.58,58,purchase,San Antonio,0,2025-10-01 05:00:00
2176.1,104,purchase,Los Angeles,0,2025-10-01 06:00:00
4456.01,312,purchase,Los Angeles,0,2025-10-01 07:00:00
810.07,646,purchase,San Antonio,0,2025-10-01 08:00:00
